,channel_name,publish_date,length,recipe_0,recipe_1,recipe_2,recipe_3,recipe_4,recipe_5,recipe_6,recipe_7,recipe_8,recipe_9,recipe_10,recipe_11,genome_0,genome_1,genome_2,genome_3,genome_4,genome_5,genome_6,genome_7,genome_8,genome_9,genome_10,genome_11,genome_12,genome_13,genome_14,genome_15,genome_16,genome_17,genome_18,genome_19,genome_20,genome_21,genome_22,genome_23,genome_24,genome_25,genome_26,genome_27,genome_28,genome_29,Views
493,German,06.03.16,15,0.017387662,0.008924188,0.233991869,0.019671245,0.558120811,0.438982712,0.00721481,0.354857148,0.20613854,0.304162948,0.005498992,0.026748446,0.13779901,0.133263782,0.163648099,0.000593132,0.020499164,0.002931704,0.01094404,0.000330972,0.000848768,0.000165483,0.003392871,0.002724696,0.00809042,0.010354193,0.000137591,0.000160722,0.000298829,0.001829674,0.001421653,0.00904041,0.000712129,0.00068233,0.002487876,0.026440196,0.011225111,0.000350316,0.002110385,0.000265211,0.000234084,0.002279812,648364
494,German,06.03.16,45,0.017486255,0.00801624,0.141839739,0.034085726,0.637325424,0.517064617,0.020624817,0.262350147,0.220586005,0.168355288,0.009260757,0.068843981,0.012224649,0.012608783,0.019881286,0.000946175,0.003379065,0.000400576,0.033714157,0.001175422,0.004901258,4.42e-05,0.000565766,0.000148043,0.006408937,0.00687164,1.64e-05,0.000104685,1.83e-05,0.000338583,6.85e-05,0.000111616,0.000755357,9.8e-06,8.28e-05,0.001327223,0.000346231,0.000226486,0.00354676,5.51e-05,0.000201854,0.001203715,359680
495,German,26.01.16,192,0.057479168,0.008873092,0.239955761,0.113535231,0.308926881,0.434732628,0.01324501,0.331231476,0.234036004,0.070976591,0.014319563,0.047969429,0.090349875,0.084761009,0.120251827,2.2e-05,0.000520421,0.001709576,8.36e-05,0.000666287,5.68e-06,5.95e-06,0.00303504,0.001204255,0.002234964,0.002496379,6.03e-05,5.2e-06,0.701329708,0.010276965,0.019475888,3.88e-05,7.73e-05,0.000153065,0.001494465,0.000432038,0.00071098,3.87e-05,2.84e-05,1.64e-05,4.69e-05,4.03e-05,2276
496,German,05.01.16,45,0.412593249,0.650058077,0.459215049,0.034946213,0.227751754,0.86769191,0.013694256,0.083182939,0.04912592,0.128534244,0.126209275,0.045167122,0.081133686,0.101014823,0.000540402,0.753805995,0.000217122,0.000504703,0.000102781,1.29e-05,0.015200031,0.058396511,7.68e-06,0.000131081,3.35e-06,8.41e-05,3.71e-06,0.033254977,3.56e-05,2.46e-06,1.11e-06,8.3e-07,0.147638902,4.24e-06,2.53e-06,3.49e-06,4.17e-06,0.144868508,3.62e-05,0.001115558,4.55e-06,9.35e-05,859
497,German,04.01.16,278,0.193078145,0.593491988,0.395452219,0.037993175,0.197229955,0.927395061,0.01079805,0.049232961,0.023372032,0.064250541,0.098127946,0.034929705,0.046710834,0.03728497,3.03e-05,0.840404391,1.52e-05,0.002501281,4.11e-06,1.54e-06,0.061563551,0.610559344,6.63e-06,1.65e-05,8.12e-06,1.85e-05,2.6e-05,0.064677909,6.12e-05,3.28e-06,3.47e-07,6.47e-08,0.383422256,3.47e-06,3.55e-07,1.55e-06,9.45e-06,0.367248178,2.31e-06,0.003334618,2.42e-06,1.21e-05,1797
498,German,16.12.15,239,0.036212162,0.009764806,0.175851677,0.029962136,0.311682983,0.47314561,0.030473524,0.372677262,0.1541772,0.071841409,0.018359271,0.045511797,0.337952048,0.222566798,0.009787529,0.005031559,0.010190125,0.004437268,0.001261728,0.004565661,0.000695009,0.000359877,0.01474294,0.031657621,0.003341221,0.000693508,0.000844266,0.00050395,0.001405831,0.000386312,0.001484078,0.186898455,0.002033592,0.00520627,0.003140903,0.003484133,0.135239959,0.001398041,0.000273772,0.001135969,3.82e-05,0.000945774,4078
499,German,08.10.15,607,0.075857323,0.241645174,0.473679773,0.039480859,0.167890795,0.874324224,0.10410401,0.074374162,0.051301626,0.048771391,0.093010076,0.061737161,0.008670312,0.008396305,0.00052569,0.986844301,0.000263556,0.003412911,9.52e-06,0.000143361,0.003652307,0.972303927,0.000135344,1.25e-05,8.4e-05,9.49e-05,0.000579744,0.002755987,4.13e-05,2.48e-05,1.48e-05,1.06e-05,5.92e-06,0.000127435,3.15e-05,1.91e-05,0.000127633,4.52e-06,8.62e-07,0.002007108,2.69e-06,9.65e-05,1181066
500,German,14.09.15,231,0.064991993,0.019842331,0.411561557,0.115225837,0.533443685,0.379657982,0.018792348,0.268516878,0.351825217,0.233217129,0.024339788,0.075343992,0.0451985,0.011434354,0.010237341,0.000470934,0.01835683,0.026197469,0.020408206,0.050163876,0.000481649,4.2e-06,0.000922786,0.001277599,0.004289854,0.000596482,0.002897885,0.000345609,0.000165696,0.000996829,0.001399987,8.73e-05,0.006703964,0.001870121,8.82e-05,0.000493172,0.000642215,0.001486632,0.001316457,8.08e-05,0.004191955,0.003307679,3965
501,German,07.09.15,15,0.066396774,0.030841398,0.504997774,0.09695772,0.558155146,0.425172361,0.023931562,0.378612179,0.19619386,0.353157757,0.035755181,0.083442606,0.034552135,0.012830419,0.033228584,0.002576173,0.010975713,0.006542324,0.001600996,0.007395744,9.38e-05,7.03e-05,0.000562371,0.003185773,0.033552904,0.003515979,3.12e-05,0.000103746,0.006791298,0.004206576,0.000248031,0.000183878,8.27e-05,2.23e-05,0.000467764,0.00034556,0.000913235,4.34e-05,0.002452541,0.000312371,8.89e-05,0.001132017,276623
502,German,07.09.15,15,0.30703952,0.260356772,0.298714238,0.34379588,0.559106231,0.34591252,0.169319069,0.358822753,0.295243127,0.203105688,0.22038962,0.269993601,0.063795999,0.051713973,0.021043353,0.003411272,0.004189547,0.049628861,0.002567467,0.000903975,0.000462923,0.000220388,0.001474647,0.002771435,0.075720258,0.007964707,0.000590538,0.00054321,0.001023665,0.000152294,0.000178284,4.38e-05,0.000112086,6.05e-05,2.66e-05,0.000612785,0.002815332,5.65e-05,0.000482279,0.003411962,3.54e-05,0.000979644,5719
503,German,07.09.15,40,0.17849647,0.065296345,0.359996046,0.2235534,0.51031053,0.440999282,0.294781254,0.296396329,0.262605115,0.18539487,0.128455352,0.287196113,0.066288054,0.045627538,0.049246851,0.002438551,0.001758259,0.044221789,0.000672714,0.011592946,0.000118543,9.36e-05,0.004208313,0.001849508,0.024429236,0.007076017,0.050131511,0.000129887,0.001897754,0.003118642,0.002825009,4.32e-05,0.00012131,0.000147237,7.5e-05,0.000757012,0.008022202,4.35e-05,0.000127054,0.000739695,0.000246813,0.00028599,12110
504,German,02.09.15,499,0.133720995,0.065642303,0.139647909,0.156811434,0.560300432,0.497320414,0.086373955,0.273180802,0.229498802,0.106406317,0.078965081,0.253551243,0.000793109,0.000600854,0.000273883,0.012017475,1.3e-05,7.21e-05,0.000273974,0.000904527,6.78e-05,0.000126383,2.29e-05,9.65e-05,5.2e-05,0.000323241,9.89e-06,2.76e-05,2.8e-05,9.76e-05,4.6e-07,9.08e-07,2.53e-05,1.04e-06,3.18e-06,1.24e-06,3.29e-07,1.49e-05,0.729339659,0.000440018,3.51e-05,9e-06,22804
505,German,02.09.15,517,0.084405555,0.388308687,0.572308614,0.021138541,0.084953638,0.911609403,0.010082049,0.056891509,0.031499104,0.039921483,0.086544047,0.015533655,7.71e-05,3.24e-05,0.000277916,0.984801888,2.08e-05,0.00022453,8.29e-07,3.79e-06,0.073477432,0.992801011,4.4e-06,1.31e-06,3.47e-06,1.81e-05,0.006323019,0.029829839,3.88e-05,1.36e-06,5.1e-07,6.39e-06,2.4e-06,3.73e-05,2.21e-07,1.46e-05,1.86e-06,1.46e-06,3.14e-07,0.00026622,8.72e-07,1.15e-05,1013762
506,German,31.08.15,692,0.098600748,0.154507361,0.462853759,0.062690773,0.192423243,0.796660377,0.091801956,0.116467362,0.086872271,0.057583413,0.09284519,0.099273168,0.026824944,0.0153698,0.000120174,0.984841228,5.24e-05,0.000996093,2.84e-06,9.17e-05,0.037926529,0.973465919,0.000696334,3.17e-05,3.13e-06,1.81e-05,0.001394532,0.007457803,0.000450058,2.33e-05,9.61e-07,3.59e-06,3.75e-06,0.005026377,3.63e-06,3.4e-05,6.9e-06,2.26e-06,3.29e-06,0.005606567,3.89e-07,2.34e-05,1140868
507,German,31.08.15,483,0.131977351,0.185433424,0.482270191,0.082591464,0.277172379,0.784960233,0.077593317,0.126968113,0.088071673,0.104860991,0.097354578,0.104716212,2.33e-05,1.3e-05,4.07e-05,0.990923345,1.46e-05,0.000231721,3.12e-07,1.01e-05,0.054327879,0.990222931,8.7e-06,7.22e-07,8.3e-06,4.51e-06,0.001253999,0.039387316,1.53e-05,2.56e-06,1.14e-06,7.71e-07,1.76e-06,2.53e-05,1.86e-07,0.000330018,5.2e-07,7.14e-07,2.84e-07,4.29e-05,1.27e-07,5.51e-06,157010
508,German,31.08.15,625,0.07525697,0.195034816,0.458317756,0.037342477,0.128649971,0.857974076,0.151429823,0.053562868,0.088463068,0.040143417,0.089809914,0.081404366,1.96e-05,9.04e-06,5.37e-05,0.993831038,1.92e-05,0.00010111,3.1e-06,3.94e-05,0.008819995,0.98300612,9.07e-06,2.15e-06,2.31e-05,3.04e-05,8.76e-05,0.000464235,1.48e-05,0.021386728,3.44e-07,4.21e-06,2.36e-06,3.47e-05,4.52e-06,6.8e-05,3.34e-07,9.74e-07,1.49e-06,0.000666669,1.46e-06,6.9e-06,81343
509,German,27.08.15,433,0.22669573,0.073412248,0.054703651,0.461237975,0.56928515,0.179662029,0.399117022,0.340151208,0.480186786,0.057127833,0.179948212,0.666951865,0.000498404,0.000871673,1.34e-05,0.001963608,1.72e-05,0.000189729,3.68e-05,7.06e-05,0.000940043,1.21e-05,0.004015912,3.5e-05,2.59e-06,1.27e-06,0.000238647,0.016954703,9.47e-07,7.76e-07,1.74e-05,2.89e-06,1.01e-06,5.21e-06,1.85e-06,3.83e-05,4.13e-07,4.31e-07,1.9e-06,5.69e-07,2.17e-06,2.95e-05,43726
510,German,08.07.15,638,0.110491253,0.285677354,0.518808601,0.047904769,0.154353315,0.833574905,0.086818356,0.096881002,0.069544104,0.057478855,0.122633726,0.064581343,8.97e-05,5.32e-05,0.000129514,0.985773206,3.49e-05,0.001185553,8.51e-07,3.72e-06,0.311318249,0.989536881,4.76e-05,1.23e-05,1.12e-06,1.09e-05,0.027112525,0.144035265,0.001021053,9.84e-07,4.08e-06,2.02e-06,1.29e-06,0.000286413,2.48e-06,9.64e-05,3.91e-05,6.98e-07,5.1e-07,0.000248914,1.42e-06,1.7e-05,539329
511,German,08.07.15,426,0.043461452,0.343962626,0.590810504,0.014302311,0.06914732,0.902748065,0.026969016,0.066143138,0.031108822,0.039327912,0.049369675,0.014191367,1.56e-05,8.96e-06,0.000422761,0.994537055,5.67e-05,0.000436486,3.97e-06,1.7e-05,0.001359357,0.992370963,1.34e-06,4.28e-07,2.6e-05,2.78e-05,0.001013391,0.000287835,3.13e-05,4.61e-06,6.57e-07,1.15e-06,1.34e-06,2.54e-05,2.95e-06,2.91e-05,1.56e-06,6.91e-07,7.43e-07,0.000129552,4.27e-07,3.13e-05,581717
512,German,08.07.15,576,0.141380952,0.226754174,0.535379725,0.080886179,0.159676301,0.875883121,0.044652016,0.081860565,0.042256327,0.059200504,0.142876905,0.060110732,9.65e-05,2.64e-05,2.08e-05,0.992681444,1.61e-05,0.001310759,1.65e-07,4.95e-06,0.041831881,0.988302231,3.32e-05,2.94e-06,1.56e-05,4.29e-06,0.005717206,0.032375295,3.57e-05,7.13e-07,6.51e-06,2.42e-06,7.5e-07,4.63e-05,2.86e-07,0.006132299,2.34e-06,3.1e-07,1.45e-07,5.38e-05,2.02e-07,5.63e-06,52507
513,German,08.07.15,587,0.122937848,0.207947534,0.38500858,0.063889777,0.289136251,0.775433388,0.120475433,0.127426207,0.097140418,0.117742534,0.117028328,0.103668363,0.000564435,0.00013507,5.21e-05,0.973092675,5.15e-06,9.93e-05,3.09e-07,2.75e-06,0.093878411,0.866937935,0.000290786,1.82e-05,3e-07,1.11e-05,0.022318188,0.036560532,1.33e-05,1.98e-06,3.89e-06,2.01e-07,2.12e-06,0.02561572,3.41e-05,5.65e-06,7.83e-06,1.51e-06,4.18e-07,0.000461288,1.72e-05,2.08e-06,332872
514,German,07.07.15,727,0.089628859,0.294603887,0.463496979,0.05262713,0.127423455,0.917133095,0.07270793,0.041077832,0.041789082,0.038902175,0.094590228,0.05174552,1.84e-05,1.18e-05,0.000325022,0.990084291,9.51e-05,0.003731555,6.97e-07,1.46e-05,0.028033147,0.993115723,6.77e-05,8.38e-07,4.82e-06,1.72e-05,0.003111528,0.084939308,2.12e-05,1.16e-06,1.4e-05,1.23e-06,6.96e-07,1.03e-05,4.25e-06,0.000131539,1.11e-06,4.03e-07,6.36e-07,0.000140696,7.37e-08,5.48e-05,65052
515,German,22.06.15,651,0.476362693,0.134448077,0.349809993,0.309337996,0.425865024,0.500803169,0.048719351,0.294475101,0.20472174,0.150638811,0.12730836,0.245423937,0.222392708,0.0872868,0.007804585,0.000146178,0.000268351,0.002793831,0.000110365,0.017480593,5.63e-05,3.18e-06,0.001258452,0.000795762,4.69e-05,0.002360042,0.00304861,2.45e-05,0.01929141,0.000692246,0.01790498,7.35e-06,0.000293976,0.641023219,0.036327638,4.97e-05,0.000750633,0.000150833,0.000138525,0.00015245,0.001058164,5.64e-05,78101
516,German,19.05.15,255,0.031407002,0.006496332,0.24252544,0.032081916,0.353148468,0.430021077,0.015845636,0.350301884,0.219677103,0.112934827,0.013419201,0.035757448,0.048162349,0.03742696,0.00988655,0.012335069,0.018691454,0.005932754,0.005456241,0.005739413,0.000867635,0.00172522,0.018512774,0.001833389,0.002109128,0.000715278,1.32e-05,0.000850936,0.000159909,0.001834368,0.010092306,0.133911744,0.000708844,0.000431147,0.000475692,0.049443629,0.001371751,0.000448301,0.003695919,2.02e-05,1.09e-05,0.003698356,174471
517,German,13.05.15,15,0.101506308,0.172633647,0.275230877,0.107069809,0.659437159,0.496025772,0.293498496,0.262142243,0.241810384,0.232093211,0.051816216,0.111407078,0.018489398,0.007402278,0.00466791,0.125375643,0.004385742,0.000998755,0.005041054,0.000517936,0.003654449,0.000515078,0.000172963,0.001261153,0.00076777,0.005782246,2.05e-05,0.009430384,4.77e-05,0.000226783,3.9e-05,0.000162285,0.000188684,1.72e-05,5.64e-05,0.000391456,4.08e-05,9.7e-05,0.000168086,0.001519185,8.23e-05,0.00150694,565723
518,German,13.05.15,15,0.144673644,0.083555666,0.246500677,0.189654736,0.414905999,0.486270305,0.081868823,0.220355208,0.293352887,0.099507521,0.312814528,0.139415571,0.144057557,0.112843834,0.100141957,0.030105151,0.01138106,0.022868805,0.005552736,0.003158298,0.000341117,0.000844033,0.001667109,0.00372532,0.013493739,0.013928676,0.00021238,0.002603998,0.001722071,0.000392632,0.00015688,0.000818916,0.005213211,6.34e-05,5.29e-05,0.00073004,0.001037154,0.002637371,0.001790391,0.000718803,0.000337485,0.004105094,226005
519,German,13.05.15,15,0.134805031,0.060243477,0.411944405,0.292200123,0.3522236,0.519572254,0.191907842,0.265967855,0.214438291,0.114927109,0.066301026,0.199149154,0.185785189,0.071852222,0.01785296,0.011810659,0.022445628,0.00336083,0.006858029,0.000862408,0.002785153,0.000173639,0.001365512,0.016391123,0.014881252,0.01652196,6.24e-05,0.007069008,0.000400067,0.003095161,0.002521819,0.002378132,0.001557538,0.000262396,0.00417911,0.004295384,0.00010766,0.000518505,0.001971796,0.00014319,0.000272428,0.00556511,132416
520,German,13.05.15,15,0.06314145,0.034230425,0.378703089,0.240504836,0.633509022,0.369308718,0.306584684,0.196811467,0.433858214,0.339176161,0.046074577,0.162994017,0.009865788,0.008474833,0.079583339,0.0456939,0.009788984,0.003538989,0.013203967,0.002043166,0.000963774,0.000638459,0.000533969,0.000492202,0.001063998,0.023920713,2.66e-05,0.003979316,0.000691061,0.000339255,0.02432688,0.004852192,0.001508857,1.6e-05,0.000158619,0.00144623,0.000257902,0.001560418,0.000115023,0.001083772,4.63e-05,0.004658423,118885
521,German,13.05.15,15,0.103198159,0.226450022,0.408762351,0.078324538,0.295170063,0.717519305,0.224117547,0.16626084,0.116198255,0.082499957,0.388451766,0.079574406,0.131026313,0.08861129,0.004873486,0.021133212,0.012102682,0.000541121,0.002576641,3.21e-05,0.001622856,0.000167697,0.000685161,0.001164581,0.00014862,0.007088589,5.82e-06,0.003197927,0.000685434,0.000134138,0.000138925,0.000239009,0.60232991,2.79e-06,2.93e-05,0.001449485,0.00014996,0.624138236,0.000285483,0.000413789,0.000382683,0.011642342,232428
522,German,13.05.15,86,0.151432404,0.06487098,0.280515207,0.341644768,0.545750103,0.487630666,0.464695033,0.188089295,0.324280453,0.137796512,0.166661623,0.260415621,0.029547177,0.019231962,0.001207198,0.044546075,0.001092895,0.006971886,0.006957476,0.005985962,0.001236659,0.000164763,0.010798553,0.000809234,0.002039676,0.001301544,6.18e-05,0.006223651,7.96e-05,0.002101687,0.003687738,5.13e-05,0.019724319,2.68e-05,6.34e-05,0.00247388,7.03e-05,0.012919919,2.75e-05,0.000204349,6.44e-05,0.000399858,26220
523,German,13.05.15,40,0.12918609,0.095510549,0.27935086,0.365150292,0.478028481,0.435136251,0.544134048,0.171523467,0.393341009,0.113513322,0.33302901,0.352950028,0.02003864,0.007939322,0.001122228,0.09080188,0.002033455,0.019109469,0.00454509,0.002166156,0.002659776,0.000218593,0.001990035,0.00031192,0.000602857,0.000591123,3.08e-05,0.015553532,9.33e-05,0.000257428,0.001737648,3.66e-05,0.032968808,1.63e-05,0.000161622,0.001740979,0.000153554,0.021132221,5.58e-05,0.00020553,4.73e-05,0.000769459,59354
524,German,12.05.15,154,0.170297377,0.027406918,0.198454019,0.245693922,0.527364066,0.378087035,0.10376276,0.268424985,0.35348814,0.17376019,0.117269676,0.242519506,0.021006119,0.011602561,0.002211405,0.000529568,0.017278003,0.080244914,0.195811793,0.001138881,0.006680871,4.48e-06,0.000735849,0.00013177,0.022970906,0.00019867,8.29e-05,0.092377424,0.000176778,0.000637424,0.000195356,7.88e-05,0.002656905,2.62e-05,0.000196713,0.001379904,4.88e-05,0.000784794,0.000750166,1.29e-05,5.25e-05,0.002473278,1193
525,German,11.05.15,93,0.074692075,0.03605755,0.166312045,0.028250387,0.290689658,0.75513321,0.036000435,0.193885476,0.050981688,0.07775117,0.039374876,0.049067874,0.126286253,0.105760418,0.003682047,0.530981243,0.024568316,0.00882232,0.006284065,0.000775238,0.000681396,0.029660882,0.000602338,0.000770604,0.004486781,0.000533047,0.000399766,0.000322069,4.78e-05,0.000172867,0.000446428,0.024434457,0.009325812,5.76e-05,3.78e-05,0.004435405,0.000739539,0.006121948,0.002806442,0.003416773,3.63e-05,0.004594256,54166
526,German,11.05.15,90,0.061770969,0.027269853,0.164856238,0.035533825,0.378547131,0.616768306,0.049755921,0.288987617,0.094244463,0.094646613,0.035321636,0.070450099,0.072028428,0.044084836,0.004578725,0.283648968,0.014274041,0.003256304,0.03023245,0.003170383,0.003455528,0.00176151,0.02365106,0.003831958,0.001156765,0.000325224,0.000256521,0.001744258,0.000139917,0.001249585,0.010012798,0.132232666,0.022052351,0.001487481,0.003566115,0.004784891,0.003371517,0.017915659,0.002008932,0.00026614,0.000208758,0.002171085,52297
527,German,11.05.15,137,0.053632867,0.022965841,0.185688491,0.031473324,0.36438892,0.704809187,0.036951427,0.232360757,0.062830254,0.094605902,0.028870801,0.052985207,0.027932452,0.021521775,0.010413597,0.393398494,0.015197453,0.00643919,0.077285968,0.004632172,0.001235815,0.00395787,0.017211441,0.002124777,0.004261331,0.001434162,6.46e-05,0.000467095,5.57e-05,0.001036665,0.001609155,0.053329129,0.011184961,0.002790681,0.003430635,0.001348599,0.008197725,0.00986954,0.000352087,0.000477289,0.00036005,0.002787056,21821
528,German,06.05.15,449,0.124698905,0.030887284,0.354502766,0.064937175,0.290882509,0.351358367,0.081521379,0.519213275,0.12942838,0.071372382,0.061452753,0.1019289,0.037954994,0.007470259,0.002201283,7.92e-05,0.005681381,0.000348175,0.00018556,7.58e-05,9.33e-05,2.3e-05,4.75e-05,0.000493916,0.0008454,0.000232671,0.000510691,0.000298598,0.00026269,9.4e-05,0.000184828,0.048400585,9.28e-05,3.79e-05,4.71e-05,0.017552061,2.98e-05,9.79e-05,6.47e-05,2.54e-05,8.37e-06,0.000456313,5104
529,German,28.04.15,131,0.018202021,0.003609613,0.198405259,0.02941833,0.487631611,0.402221661,0.004570102,0.350955288,0.246823265,0.124881639,0.008417633,0.021958147,0.00599422,0.001947887,0.001073282,0.00296493,0.026445236,0.010660593,0.014188576,0.011692734,0.000144816,5.06e-05,0.00048622,0.000137618,0.006070885,0.000102371,7.22e-06,0.00165936,2.93e-05,0.010169653,0.00026218,0.020070016,1.63e-05,2.86e-05,1.14e-05,0.017831678,6.05e-05,8.52e-06,0.000386168,6.98e-05,1.44e-06,0.00458105,770
530,German,01.04.15,186,0.042825764,0.020796562,0.496381177,0.056101579,0.59538198,0.42939658,0.007691289,0.24830941,0.322294126,0.512943602,0.01507141,0.025779221,0.007847502,0.003451373,0.003558516,0.000442883,0.064897195,0.003479327,0.006717272,0.00784949,7.43e-05,8.21e-05,0.000379973,0.000537828,0.022505492,0.000418853,4.79e-05,0.000566701,7.7e-05,0.001561731,0.000650774,0.000818996,0.000111466,7.1e-05,0.000225705,0.020993788,0.000298842,0.000161668,0.00120682,0.000325696,8.03e-07,0.014496607,1444
531,German,19.03.15,80,0.055631384,0.024339195,0.195907709,0.033430191,0.491277051,0.463230531,0.031434277,0.209453774,0.327316162,0.182349613,0.030252004,0.061043538,0.000867449,0.000272786,0.002007582,0.000803186,0.000301285,5.26e-05,9.55e-05,3.51e-05,4.31e-05,1.19e-05,4.9e-05,0.000145563,0.00381557,0.000339191,1.37e-05,2.01e-05,3.08e-05,0.000108814,4.37e-07,1.02e-05,0.002749654,1.55e-06,4.43e-05,5.55e-06,1.18e-06,0.000799278,0.008189166,0.000260631,0.002630043,0.000144906,1626
532,German,23.02.15,204,0.119584552,0.034421377,0.320295271,0.068179467,0.320098081,0.600951647,0.085964463,0.265404437,0.133644013,0.093289021,0.079993146,0.104880735,0.454462111,0.233718783,0.005600215,0.009123144,0.005133761,0.001936991,0.00060174,0.006815664,4.23e-05,0.001371445,0.028587427,0.033642311,0.004758277,0.001020596,0.001176281,4.18e-05,0.000473107,0.000269306,0.015909664,0.009497496,0.000371582,0.243022591,0.006806093,0.009266372,0.053676076,0.000215648,6.46e-05,0.000201949,8.17e-05,0.000399797,766
533,German,23.02.15,167,0.09944569,0.02620923,0.334084813,0.066429952,0.338042474,0.594708192,0.066247411,0.314447756,0.090844192,0.098232192,0.051457371,0.100418492,0.058651216,0.027692104,0.056040399,0.043620102,0.053858392,0.000772881,0.012303504,0.034548599,0.000307006,0.001420195,0.007380449,0.004636208,0.00498588,0.001289492,6.63e-05,0.000306173,0.000118742,0.001739932,0.002086815,0.102819003,0.002854998,0.016697573,0.040570766,0.008981529,0.012640667,0.001830662,0.000477987,0.000119127,0.000126857,0.012179114,1877
534,German,23.02.15,411,0.102189394,0.027340989,0.355825695,0.066828712,0.325492112,0.586033673,0.062756166,0.28960452,0.124361833,0.111256335,0.058692433,0.094231896,0.133347958,0.066865176,0.013760441,0.035177309,0.013375456,0.002964511,0.001148303,0.022805436,0.000423656,0.004173252,0.005350624,0.005091882,0.002102097,0.001046753,0.000293068,0.000182163,0.000379722,0.002073792,0.003674118,0.155010805,0.00081394,0.065564729,0.020027438,0.014726586,0.031766623,0.000624538,7.81e-05,0.000342497,2.63e-05,0.001379125,2152
535,German,22.01.15,120,0.047492767,0.014120524,0.17267741,0.036596005,0.319276061,0.502980041,0.03895385,0.351265531,0.145754673,0.075433153,0.022899465,0.056267903,0.299301982,0.161042556,0.021733809,0.027194057,0.026865639,0.00243736,0.003789154,0.004455864,0.000704326,0.001159246,0.0148998,0.023634125,0.006153463,0.002524346,5.34e-05,0.000205199,0.00068894,0.002319467,0.001880241,0.014007384,0.001588709,0.004237412,0.00960946,0.001545623,0.05694899,0.000754772,0.000284704,0.000144059,0.000149336,0.002277751,1084
536,German,13.11.14,199,0.119641032,0.146355177,0.361616782,0.040536406,0.247686655,0.758913783,0.021410781,0.174532611,0.066553707,0.093661925,0.113281268,0.04420038,0.277199775,0.192230225,0.009071001,0.163358569,0.018123854,0.002931363,0.003413224,0.019280564,0.001768705,0.016868556,0.009464306,0.008464305,0.001402593,0.000665605,2.1e-05,0.001071599,0.001101159,0.00252963,0.001123812,0.055746697,0.00237251,0.000499148,0.015955715,0.001136171,0.031084854,0.002126972,0.000204719,0.000545201,1.62e-05,0.002319752,2426
537,German,01.10.14,97,0.016581241,0.006591822,0.291591757,0.012974178,0.327905696,0.495171215,0.006908923,0.406026612,0.098802524,0.136112801,0.006671593,0.013843152,0.834377289,0.588112652,0.014223065,7.87e-05,0.003040461,7.22e-05,0.001293666,0.000913992,0.000127637,2.24e-06,0.00590599,0.021356609,0.000172137,0.00281734,0.000554007,1.31e-05,0.000362987,0.000876034,0.007822264,0.000216468,0.001487178,0.163214639,0.003610909,0.000158181,0.001509365,0.001019244,9.56e-05,5.98e-05,3.63e-05,0.000536605,2452
538,German,01.10.14,190,0.035975322,0.009668524,0.266327424,0.031105008,0.341593943,0.481663408,0.023653005,0.361750869,0.156585833,0.100795269,0.01666141,0.04286409,0.215902925,0.145644337,0.031935193,0.009026944,0.019496158,0.003386148,0.000901741,0.007983738,0.000817146,0.000644107,0.014215078,0.016360665,0.003476725,0.000640908,0.000399694,0.000364281,0.001756758,0.002705646,0.003151936,0.1707104,0.000651913,0.000512645,0.002628235,0.00886949,0.018784767,0.000477099,0.000482374,0.001775087,4.35e-05,0.001517866,13245
539,German,03.09.14,40,0.064000823,0.067017668,0.347335981,0.025887609,0.181726344,0.773095194,0.039729367,0.14297968,0.083925853,0.061630749,0.046968695,0.03807463,0.035360657,0.011812801,0.013532133,0.187398791,0.000584408,0.008447776,0.000902378,4.56e-05,0.003131942,0.00191585,4.48e-05,0.000162258,0.00012913,0.003207818,0.000334248,0.001577998,0.000571328,6.91e-05,2.47e-06,7.86e-05,0.002387295,0.000411213,0.000693576,1.8e-05,2.02e-05,0.000868241,0.000347146,0.221401662,0.00444098,0.000119695,3003
540,German,06.08.14,630,0.055052083,0.26042099,0.618231199,0.021393947,0.088819955,0.936916272,0.019058738,0.045707641,0.017376098,0.048012829,0.064684403,0.019141532,7.44e-05,3.55e-05,4.02e-05,0.986951053,0.000389491,0.002198946,1.37e-06,1.66e-05,0.009609301,0.990438282,1.39e-05,3.72e-06,1.89e-05,1.87e-05,0.000695406,0.00280805,1.14e-05,1.09e-05,6.01e-06,3.28e-05,1.65e-06,4.71e-05,4.79e-06,0.000340578,8.35e-07,8.61e-07,1.56e-06,0.000523395,3.46e-07,0.000171444,146813
541,German,02.07.14,481,0.139335423,0.082919812,0.090273886,0.201461879,0.743792397,0.317463796,0.133497992,0.362815173,0.319721051,0.267523151,0.092149936,0.276818262,3.56e-05,1.77e-05,1.52e-05,0.000476315,6.89e-05,2.35e-05,0.000320359,1.78e-05,0.000731767,1.63e-05,2.85e-06,4.79e-06,1.79e-06,8.34e-06,7.98e-06,0.007886602,1.5e-06,2.36e-06,1.22e-06,2.55e-06,6.8e-07,4.33e-07,1.44e-06,2.34e-06,5.43e-07,4.91e-07,7.82e-06,2.5e-06,3.58e-06,4.56e-05,32673
